r,l,t,m,y,RateOfActivity
REGION1,SEA4D,LNDAGRBC1C05,51,2036,2.3409
REGION1,SEA4D,LNDAGRBC1C05,54,2036,2.3622
REGION1,SEA4D,LNDAGRBC1C05,55,2036,12.77
REGION1,SEA1D,LNDAGRBC1C05,53,2036,17.4752
REGION1,SEA1N,LNDAGRBC1C05,53,2036,17.4731
REGION1,SEA2D,LNDAGRBC1C05,53,2036,17.4772
REGION1,SEA2N,LNDAGRBC1C05,53,2036,17.4731
REGION1,SEA3D,LNDAGRBC1C05,53,2036,17.4772
REGION1,SEA3N,LNDAGRBC1C05,53,2036,15.7403
REGION1,SEA4N,LNDAGRBC1C05,53,2036,17.4772
REGION1,SEA1D,LNDAGRBC1C05,52,2036,549.2746
REGION1,SEA1N,LNDAGRBC1C05,52,2036,549.2746
REGION1,SEA2D,LNDAGRBC1C05,52,2036,549.2746
REGION1,SEA2N,LNDAGRBC1C05,52,2036,549.2746
REGION1,SEA3D,LNDAGRBC1C05,52,2036,549.2746
REGION1,SEA3N,LNDAGRBC1C05,52,2036,549.2746
REGION1,SEA4D,LNDAGRBC1C05,52,2036,549.2746
REGION1,SEA4N,LNDAGRBC1C05,52,2036,549.2746
REGION1,SEA1D,LNDAGRBC1C05,51,2037,3.0219
REGION1,SEA3N,LNDAGRBC1C05,54,2037,0.4672
REGION1,SEA4D,LNDAGRBC1C05,54,2037,1.6622
REGION1,SEA1N,LNDAGRBC1C05,55,2037,10.4482
REGION1,SEA1D,LNDAGRBC1C05,53,2037,14.4557
REGION1,SEA1N,LNDAGRBC1C05,53,2037,7.0294
REGION1,SEA2D,LNDAGRBC1C05,53,2037,17.4776
REGION1,SEA2N,LNDAGRBC1C05,53,2037,17.4776
REGION1,SEA3D,LNDAGRBC1C05,53,2037,17.4776
REGION1,SEA3N,LNDAGRBC1C05,53,2037,17.0104
REGION1,SEA4D,LNDAGRBC1C05,53,2037,15.8154
REGION1,SEA4N,LNDAGRBC1C05,53,2037,17.4776
REGION1,SEA1D,LNDAGRBC1C05,52,2037,548.9645
REGION1,SEA1N,LNDAGRBC1C05,52,2037,548.9645
REGION1,SEA2D,LNDAGRBC1C05,52,2037,548.9645
REGION1,SEA2N,LNDAGRBC1C05,52,2037,548.9645
REGION1,SEA3D,LNDAGRBC1C05,52,2037,548.9645
REGION1,SEA3N,LNDAGRBC1C05,52,2037,548.9645
REGION1,SEA4D,LNDAGRBC1C05,52,2037,548.9645
REGION1,SEA4N,LNDAGRBC1C05,52,2037,548.9645
REGION1,SEA1N,LNDAGRBC1C05,51,2038,4.1208
REGION1,SEA2N,LNDAGRBC1C05,54,2038,2.4144
REGION1,SEA4D,LNDAGRBC1C05,55,2038,12.77
REGION1,SEA1D,LNDAGRBC1C05,53,2038,17.4799
REGION1,SEA1N,LNDAGRBC1C05,53,2038,13.3591
REGION1,SEA2D,LNDAGRBC1C05,53,2038,17.4799
REGION1,SEA2N,LNDAGRBC1C05,53,2038,15.0654
REGION1,SEA3D,LNDAGRBC1C05,53,2038,17.4799
REGION1,SEA3N,LNDAGRBC1C05,53,2038,17.4799
REGION1,SEA4D,LNDAGRBC1C05,53,2038,4.7099
REGION1,SEA4N,LNDAGRBC1C05,53,2038,17.4799
REGION1,SEA1D,LNDAGRBC1C05,52,2038,548.7322
REGION1,SEA1N,LNDAGRBC1C05,52,2038,548.7322
REGION1,SEA2D,LNDAGRBC1C05,52,2038,548.7322
REGION1,SEA2N,LNDAGRBC1C05,52,2038,548.7322
REGION1,SEA3D,LNDAGRBC1C05,52,2038,548.7322
REGION1,SEA3N,LNDAGRBC1C05,52,2038,548.7322
REGION1,SEA4D,LNDAGRBC1C05,52,2038,548.7322
REGION1,SEA4N,LNDAGRBC1C05,52,2038,548.7322
REGION1,SEA3D,LNDAGRBC1C05,51,2039,4.5329
REGION1,SEA1N,LNDAGRBC1C05,54,2039,1.9973
REGION1,SEA4D,LNDAGRBC1C05,55,2039,12.77
REGION1,SEA1D,LNDAGRBC1C05,53,2039,17.4823
REGION1,SEA1N,LNDAGRBC1C05,53,2039,15.485
REGION1,SEA2D,LNDAGRBC1C05,53,2039,17.4823
REGION1,SEA2N,LNDAGRBC1C05,53,2039,17.4823
REGION1,SEA3D,LNDAGRBC1C05,53,2039,12.9494
REGION1,SEA3N,LNDAGRBC1C05,53,2039,17.4823
REGION1,SEA4D,LNDAGRBC1C05,53,2039,4.7123
REGION1,SEA4N,LNDAGRBC1C05,53,2039,17.4823
REGION1,SEA1D,LNDAGRBC1C05,52,2039,548.5856
REGION1,SEA1N,LNDAGRBC1C05,52,2039,548.5856
REGION1,SEA2D,LNDAGRBC1C05,52,2039,548.5856
REGION1,SEA2N,LNDAGRBC1C05,52,2039,548.5856
REGION1,SEA3D,LNDAGRBC1C05,52,2039,548.5856
REGION1,SEA3N,LNDAGRBC1C05,52,2039,548.5856
REGION1,SEA4D,LNDAGRBC1C05,52,2039,548.5856
REGION1,SEA4N,LNDAGRBC1C05,52,2039,548.5856
REGION1,SEA2D,LNDAGRBC1C05,51,2040,2.833
REGION1,SEA2D,LNDAGRBC1C05,54,2040,1.3881
REGION1,SEA3D,LNDAGRBC1C05,55,2040,9.0375
REGION1,SEA3N,LNDAGRBC1C05,55,2040,1.7539
REGION1,SEA1D,LNDAGRBC1C05,53,2040,17.4847
REGION1,SEA1N,LNDAGRBC1C05,53,2040,17.4847
REGION1,SEA2D,LNDAGRBC1C05,53,2040,13.2636
REGION1,SEA2N,LNDAGRBC1C05,53,2040,17.4847
REGION1,SEA3D,LNDAGRBC1C05,53,2040,8.4472
REGION1,SEA3N,LNDAGRBC1C05,53,2040,15.7308
REGION1,SEA4D,LNDAGRBC1C05,53,2040,17.4847
REGION1,SEA4N,LNDAGRBC1C05,53,2040,17.4847
REGION1,SEA1D,LNDAGRBC1C05,52,2040,548.4052
REGION1,SEA1N,LNDAGRBC1C05,52,2040,548.4052
REGION1,SEA2D,LNDAGRBC1C05,52,2040,548.4052
REGION1,SEA2N,LNDAGRBC1C05,52,2040,548.4052
REGION1,SEA3D,LNDAGRBC1C05,52,2040,548.4052
REGION1,SEA3N,LNDAGRBC1C05,52,2040,548.4052
REGION1,SEA4D,LNDAGRBC1C05,52,2040,548.4052
REGION1,SEA4N,LNDAGRBC1C05,52,2040,548.4052
REGION1,SEA2N,LNDAGRBC1C05,51,2041,5.0365
REGION1,SEA2D,LNDAGRBC1C05,54,2041,1.4038
REGION1,SEA3N,LNDAGRBC1C05,55,2041,8.2093
REGION1,SEA1D,LNDAGRBC1C05,53,2041,17.4873
REGION1,SEA1N,LNDAGRBC1C05,53,2041,17.4873
REGION1,SEA2D,LNDAGRBC1C05,53,2041,16.0835
REGION1,SEA2N,LNDAGRBC1C05,53,2041,12.4507
REGION1,SEA3D,LNDAGRBC1C05,53,2041,17.4873
REGION1,SEA3N,LNDAGRBC1C05,53,2041,9.278
REGION1,SEA4D,LNDAGRBC1C05,53,2041,17.4873
REGION1,SEA4N,LNDAGRBC1C05,53,2041,17.4873
REGION1,SEA1D,LNDAGRBC1C05,52,2041,548.1335
REGION1,SEA1N,LNDAGRBC1C05,52,2041,548.1335
REGION1,SEA2D,LNDAGRBC1C05,52,2041,548.1335
REGION1,SEA2N,LNDAGRBC1C05,52,2041,548.1335
REGION1,SEA3D,LNDAGRBC1C05,52,2041,548.1335
REGION1,SEA3N,LNDAGRBC1C05,52,2041,548.1335
REGION1,SEA4D,LNDAGRBC1C05,52,2041,548.1335
REGION1,SEA4N,LNDAGRBC1C05,52,2041,548.1335
REGION1,SEA2N,LNDAGRBC1C05,51,2042,4.0635
REGION1,SEA3D,LNDAGRBC1C05,51,2042,0.8757
REGION1,SEA2D,LNDAGRBC1C05,54,2042,1.0502
REGION1,SEA2N,LNDAGRBC1C05,54,2042,0.6563
REGION1,SEA2N,LNDAGRBC1C05,55,2042,12.77
REGION1,SEA1D,LNDAGRBC1C05,53,2042,17.4898
REGION1,SEA1N,LNDAGRBC1C05,53,2042,17.4898
REGION1,SEA2D,LNDAGRBC1C05,53,2042,16.4396
REGION1,SEA3D,LNDAGRBC1C05,53,2042,16.6141
REGION1,SEA3N,LNDAGRBC1C05,53,2042,17.4898
REGION1,SEA4D,LNDAGRBC1C05,53,2042,17.4898
REGION1,SEA4N,LNDAGRBC1C05,53,2042,17.4898
REGION1,SEA1D,LNDAGRBC1C05,52,2042,547.885
REGION1,SEA1N,LNDAGRBC1C05,52,2042,547.885
REGION1,SEA2D,LNDAGRBC1C05,52,2042,547.885
REGION1,SEA2N,LNDAGRBC1C05,52,2042,547.885
REGION1,SEA3D,LNDAGRBC1C05,52,2042,547.885
REGION1,SEA3N,LNDAGRBC1C05,52,2042,547.885
REGION1,SEA4D,LNDAGRBC1C05,52,2042,547.885
REGION1,SEA4N,LNDAGRBC1C05,52,2042,547.885
REGION1,SEA4N,LNDAGRBC1C05,51,2043,3.0219
REGION1,SEA3D,LNDAGRBC1C05,54,2043,2.295
REGION1,SEA4N,LNDAGRBC1C05,55,2043,7.662
REGION1,SEA1D,LNDAGRBC1C05,53,2043,17.4783
REGION1,SEA1N,LNDAGRBC1C05,53,2043,17.4783
REGION1,SEA2D,LNDAGRBC1C05,53,2043,17.4783
REGION1,SEA2N,LNDAGRBC1C05,53,2043,17.4783
REGION1,SEA3D,LNDAGRBC1C05,53,2043,15.1833
REGION1,SEA3N,LNDAGRBC1C05,53,2043,17.5347
REGION1,SEA4D,LNDAGRBC1C05,53,2043,17.5438
REGION1,SEA4N,LNDAGRBC1C05,53,2043,6.7944
REGION1,SEA1D,LNDAGRBC1C05,52,2043,547.6215
REGION1,SEA1N,LNDAGRBC1C05,52,2043,547.6215
REGION1,SEA2D,LNDAGRBC1C05,52,2043,547.6215
REGION1,SEA2N,LNDAGRBC1C05,52,2043,547.6215
REGION1,SEA3D,LNDAGRBC1C05,52,2043,547.6215
REGION1,SEA3N,LNDAGRBC1C05,52,2043,547.5651
REGION1,SEA4D,LNDAGRBC1C05,52,2043,547.556
REGION1,SEA4N,LNDAGRBC1C05,52,2043,547.6215
REGION1,SEA2N,LNDAGRBC1C05,51,2044,5.0365
REGION1,SEA1D,LNDAGRBC1C05,54,2044,0.027
REGION1,SEA1N,LNDAGRBC1C05,54,2044,2.0723
REGION1,SEA3D,LNDAGRBC1C05,55,2044,11.493
REGION1,SEA1D,LNDAGRBC1C05,53,2044,17.4678
REGION1,SEA1N,LNDAGRBC1C05,53,2044,15.4224
REGION1,SEA2D,LNDAGRBC1C05,53,2044,17.4947
REGION1,SEA2N,LNDAGRBC1C05,53,2044,12.4582
REGION1,SEA3D,LNDAGRBC1C05,53,2044,6.0017
REGION1,SEA3N,LNDAGRBC1C05,53,2044,17.4947
REGION1,SEA4D,LNDAGRBC1C05,53,2044,17.4947
REGION1,SEA4N,LNDAGRBC1C05,53,2044,17.4947
REGION1,SEA1D,LNDAGRBC1C05,52,2044,547.3825
REGION1,SEA1N,LNDAGRBC1C05,52,2044,547.3825
REGION1,SEA2D,LNDAGRBC1C05,52,2044,547.3825
REGION1,SEA2N,LNDAGRBC1C05,52,2044,547.3825
REGION1,SEA3D,LNDAGRBC1C05,52,2044,547.3825
REGION1,SEA3N,LNDAGRBC1C05,52,2044,547.3825
REGION1,SEA4D,LNDAGRBC1C05,52,2044,547.3825
REGION1,SEA4N,LNDAGRBC1C05,52,2044,547.3825
REGION1,SEA3N,LNDAGRBC1C05,51,2045,3.2378
REGION1,SEA4N,LNDAGRBC1C05,54,2045,1.5647
REGION1,SEA1N,LNDAGRBC1C05,55,2045,10.4482
REGION1,SEA1D,LNDAGRBC1C05,53,2045,17.4975
REGION1,SEA1N,LNDAGRBC1C05,53,2045,7.0493
REGION1,SEA2D,LNDAGRBC1C05,53,2045,17.4975
REGION1,SEA2N,LNDAGRBC1C05,53,2045,17.4975
REGION1,SEA3D,LNDAGRBC1C05,53,2045,17.4975
REGION1,SEA3N,LNDAGRBC1C05,53,2045,14.2597
REGION1,SEA4D,LNDAGRBC1C05,53,2045,17.4975
REGION1,SEA4N,LNDAGRBC1C05,53,2045,15.9328
REGION1,SEA1D,LNDAGRBC1C05,52,2045,547.1378
REGION1,SEA1N,LNDAGRBC1C05,52,2045,547.1378
REGION1,SEA2D,LNDAGRBC1C05,52,2045,547.1378
REGION1,SEA2N,LNDAGRBC1C05,52,2045,547.1378
REGION1,SEA3D,LNDAGRBC1C05,52,2045,547.1378
REGION1,SEA3N,LNDAGRBC1C05,52,2045,547.1378
REGION1,SEA4D,LNDAGRBC1C05,52,2045,547.1378
REGION1,SEA4N,LNDAGRBC1C05,52,2045,547.1378
REGION1,SEA3D,LNDAGRBC1C05,51,2046,4.5329
REGION1,SEA1N,LNDAGRBC1C05,54,2046,2.1564
REGION1,SEA3N,LNDAGRBC1C05,55,2046,8.2093
REGION1,SEA1D,LNDAGRBC1C05,53,2046,17.5
REGION1,SEA1N,LNDAGRBC1C05,53,2046,15.3436
REGION1,SEA2D,LNDAGRBC1C05,53,2046,17.5
REGION1,SEA2N,LNDAGRBC1C05,53,2046,17.5
REGION1,SEA3D,LNDAGRBC1C05,53,2046,12.9671
REGION1,SEA3N,LNDAGRBC1C05,53,2046,9.2907
REGION1,SEA4D,LNDAGRBC1C05,53,2046,17.5
REGION1,SEA4N,LNDAGRBC1C05,53,2046,17.5
REGION1,SEA1D,LNDAGRBC1C05,52,2046,546.8982
REGION1,SEA1N,LNDAGRBC1C05,52,2046,546.8982
REGION1,SEA2D,LNDAGRBC1C05,52,2046,546.8982
REGION1,SEA2N,LNDAGRBC1C05,52,2046,546.8982
REGION1,SEA3D,LNDAGRBC1C05,52,2046,546.8982
REGION1,SEA3N,LNDAGRBC1C05,52,2046,546.8982
REGION1,SEA4D,LNDAGRBC1C05,52,2046,546.8982
REGION1,SEA4N,LNDAGRBC1C05,52,2046,546.8982
REGION1,SEA2D,LNDAGRBC1C05,51,2047,2.833
REGION1,SEA1D,LNDAGRBC1C05,54,2047,1.5987
REGION1,SEA2D,LNDAGRBC1C05,55,2047,7.1831
REGION1,SEA1D,LNDAGRBC1C05,53,2047,15.9039
REGION1,SEA1N,LNDAGRBC1C05,53,2047,17.5026
REGION1,SEA2D,LNDAGRBC1C05,53,2047,7.4864
REGION1,SEA2N,LNDAGRBC1C05,53,2047,17.5026
REGION1,SEA3D,LNDAGRBC1C05,53,2047,17.5026
REGION1,SEA3N,LNDAGRBC1C05,53,2047,17.5026
REGION1,SEA4D,LNDAGRBC1C05,53,2047,17.5026
REGION1,SEA4N,LNDAGRBC1C05,53,2047,17.5026
REGION1,SEA1D,LNDAGRBC1C05,52,2047,546.6552
REGION1,SEA1N,LNDAGRBC1C05,52,2047,546.6552
REGION1,SEA2D,LNDAGRBC1C05,52,2047,546.6552
REGION1,SEA2N,LNDAGRBC1C05,52,2047,546.6552
REGION1,SEA3D,LNDAGRBC1C05,52,2047,546.6552
REGION1,SEA3N,LNDAGRBC1C05,52,2047,546.6552
REGION1,SEA4D,LNDAGRBC1C05,52,2047,546.6552
REGION1,SEA4N,LNDAGRBC1C05,52,2047,546.6552
REGION1,SEA2N,LNDAGRBC1C05,51,2048,5.0365
REGION1,SEA1D,LNDAGRBC1C05,54,2048,1.6167
REGION1,SEA1D,LNDAGRBC1C05,55,2048,7.662
REGION1,SEA1D,LNDAGRBC1C05,53,2048,8.2267
REGION1,SEA1N,LNDAGRBC1C05,53,2048,17.5053
REGION1,SEA2D,LNDAGRBC1C05,53,2048,17.5053
REGION1,SEA2N,LNDAGRBC1C05,53,2048,12.4688
REGION1,SEA3D,LNDAGRBC1C05,53,2048,17.5053
REGION1,SEA3N,LNDAGRBC1C05,53,2048,17.5053
REGION1,SEA4D,LNDAGRBC1C05,53,2048,17.5053
REGION1,SEA4N,LNDAGRBC1C05,53,2048,17.5053
REGION1,SEA1D,LNDAGRBC1C05,52,2048,546.4086
REGION1,SEA1N,LNDAGRBC1C05,52,2048,546.4086
REGION1,SEA2D,LNDAGRBC1C05,52,2048,546.4086
REGION1,SEA2N,LNDAGRBC1C05,52,2048,546.4086
REGION1,SEA3D,LNDAGRBC1C05,52,2048,546.4086
REGION1,SEA3N,LNDAGRBC1C05,52,2048,546.4086
REGION1,SEA4D,LNDAGRBC1C05,52,2048,546.4086
REGION1,SEA4N,LNDAGRBC1C05,52,2048,546.4086
REGION1,SEA1N,LNDAGRBC1C05,51,2049,4.1208
REGION1,SEA1D,LNDAGRBC1C05,54,2049,1.634
REGION1,SEA4D,LNDAGRBC1C05,55,2049,12.77
REGION1,SEA1D,LNDAGRBC1C05,53,2049,15.874
REGION1,SEA1N,LNDAGRBC1C05,53,2049,13.3872
REGION1,SEA2D,LNDAGRBC1C05,53,2049,17.508
REGION1,SEA2N,LNDAGRBC1C05,53,2049,17.508
REGION1,SEA3D,LNDAGRBC1C05,53,2049,17.508
REGION1,SEA3N,LNDAGRBC1C05,53,2049,17.508
REGION1,SEA4D,LNDAGRBC1C05,53,2049,4.738
REGION1,SEA4N,LNDAGRBC1C05,53,2049,17.508
REGION1,SEA1D,LNDAGRBC1C05,52,2049,546.1686
REGION1,SEA1N,LNDAGRBC1C05,52,2049,546.1686
REGION1,SEA2D,LNDAGRBC1C05,52,2049,546.1686
REGION1,SEA2N,LNDAGRBC1C05,52,2049,546.1686
REGION1,SEA3D,LNDAGRBC1C05,52,2049,546.1686
REGION1,SEA3N,LNDAGRBC1C05,52,2049,546.1686
REGION1,SEA4D,LNDAGRBC1C05,52,2049,546.1686
REGION1,SEA4N,LNDAGRBC1C05,52,2049,546.1686
REGION1,SEA3D,LNDAGRBC1C05,51,2050,4.5329
REGION1,SEA3N,LNDAGRBC1C05,54,2050,1.77
REGION1,SEA4D,LNDAGRBC1C05,55,2050,12.77
REGION1,SEA1D,LNDAGRBC1C05,53,2050,17.5107
REGION1,SEA1N,LNDAGRBC1C05,53,2050,17.5107
REGION1,SEA2D,LNDAGRBC1C05,53,2050,17.5107
REGION1,SEA2N,LNDAGRBC1C05,53,2050,17.5107
REGION1,SEA3D,LNDAGRBC1C05,53,2050,12.9778
REGION1,SEA3N,LNDAGRBC1C05,53,2050,15.7407
REGION1,SEA4D,LNDAGRBC1C05,53,2050,4.7407
REGION1,SEA4N,LNDAGRBC1C05,53,2050,17.5107
REGION1,SEA1D,LNDAGRBC1C05,52,2050,545.923
REGION1,SEA1N,LNDAGRBC1C05,52,2050,545.923
REGION1,SEA2D,LNDAGRBC1C05,52,2050,545.923
REGION1,SEA2N,LNDAGRBC1C05,52,2050,545.923
REGION1,SEA3D,LNDAGRBC1C05,52,2050,545.923
REGION1,SEA3N,LNDAGRBC1C05,52,2050,545.923
REGION1,SEA4D,LNDAGRBC1C05,52,2050,545.923
REGION1,SEA4N,LNDAGRBC1C05,52,2050,545.923
REGION1,SEA3N,LNDAGRBC1C06,54,2020,0.32
REGION1,SEA1N,LNDAGRBC1C06,51,2020,0.1002
REGION1,SEA3D,LNDAGRBC1C06,51,2020,3.4534
REGION1,SEA1D,LNDAGRBC1C06,53,2020,3.4534
REGION1,SEA2D,LNDAGRBC1C06,53,2020,0.7563
REGION1,SEA4N,LNDAGRBC1C06,53,2020,3.4534
REGION1,SEA1N,LNDAGRBC1C06,55,2020,3.3532
REGION1,SEA2D,LNDAGRBC1C06,55,2020,2.6971
REGION1,SEA2N,LNDAGRBC1C06,55,2020,3.4534
REGION1,SEA3N,LNDAGRBC1C06,55,2020,3.1334
REGION1,SEA4D,LNDAGRBC1C06,55,2020,3.4534
REGION1,SEA3N,LNDAGRBC1C06,54,2021,0.3236
REGION1,SEA1D,LNDAGRBC1C06,51,2021,2.3758
REGION1,SEA1D,LNDAGRBC1C06,53,2021,1.0782
REGION1,SEA1N,LNDAGRBC1C06,53,2021,3.4539
REGION1,SEA2N,LNDAGRBC1C06,53,2021,1.9681
REGION1,SEA3N,LNDAGRBC1C06,53,2021,3.1304
REGION1,SEA2D,LNDAGRBC1C06,55,2021,3.4539
REGION1,SEA2N,LNDAGRBC1C06,55,2021,1.4859
REGION1,SEA3D,LNDAGRBC1C06,55,2021,3.4539
REGION1,SEA4D,LNDAGRBC1C06,55,2021,3.4539
REGION1,SEA4N,LNDAGRBC1C06,55,2021,3.4539
REGION1,SEA2D,LNDAGRBC1C06,54,2022,0.2862
REGION1,SEA2D,LNDAGRBC1C06,51,2022,0.2842
REGION1,SEA4D,LNDAGRBC1C06,51,2022,3.4544
REGION1,SEA1D,LNDAGRBC1C06,53,2022,3.4544
REGION1,SEA2D,LNDAGRBC1C06,53,2022,2.884
REGION1,SEA4N,LNDAGRBC1C06,53,2022,1.1828
REGION1,SEA1N,LNDAGRBC1C06,55,2022,3.4544
REGION1,SEA2N,LNDAGRBC1C06,55,2022,3.4544
REGION1,SEA3D,LNDAGRBC1C06,55,2022,3.4544
REGION1,SEA3N,LNDAGRBC1C06,55,2022,3.4544
REGION1,SEA4N,LNDAGRBC1C06,55,2022,2.2716
REGION1,SEA2D,LNDAGRBC1C06,54,2023,0.2894
REGION1,SEA2N,LNDAGRBC1C06,51,2023,0.1208
REGION1,SEA3D,LNDAGRBC1C06,51,2023,3.4549
REGION1,SEA1D,LNDAGRBC1C06,53,2023,1.1065
REGION1,SEA1N,LNDAGRBC1C06,53,2023,3.4549
REGION1,SEA2N,LNDAGRBC1C06,53,2023,3.3341
REGION1,SEA4D,LNDAGRBC1C06,53,2023,3.4549
REGION1,SEA1D,LNDAGRBC1C06,55,2023,2.3485
REGION1,SEA2D,LNDAGRBC1C06,55,2023,3.1656
REGION1,SEA3N,LNDAGRBC1C06,55,2023,3.4549
REGION1,SEA4N,LNDAGRBC1C06,55,2023,3.4549
REGION1,SEA3N,LNDAGRBC1C06,54,2024,0.3343
REGION1,SEA3N,LNDAGRBC1C06,51,2024,2.5455
REGION1,SEA1D,LNDAGRBC1C06,53,2024,3.4554
REGION1,SEA1N,LNDAGRBC1C06,53,2024,3.4554
REGION1,SEA4D,LNDAGRBC1C06,53,2024,2.8735
REGION1,SEA2D,LNDAGRBC1C06,55,2024,3.4554
REGION1,SEA2N,LNDAGRBC1C06,55,2024,3.4554
REGION1,SEA3D,LNDAGRBC1C06,55,2024,3.4554
REGION1,SEA3N,LNDAGRBC1C06,55,2024,0.5757
REGION1,SEA4D,LNDAGRBC1C06,55,2024,0.5819
REGION1,SEA4N,LNDAGRBC1C06,55,2024,3.4554
REGION1,SEA2N,LNDAGRBC1C06,54,2025,0.5267
REGION1,SEA3N,LNDAGRBC1C06,51,2025,2.5455
REGION1,SEA1D,LNDAGRBC1C06,53,2025,3.456
REGION1,SEA2D,LNDAGRBC1C06,53,2025,1.0346
REGION1,SEA3D,LNDAGRBC1C06,53,2025,3.456
REGION1,SEA3N,LNDAGRBC1C06,53,2025,0.9106
REGION1,SEA1N,LNDAGRBC1C06,55,2025,3.456
REGION1,SEA2D,LNDAGRBC1C06,55,2025,2.4214
REGION1,SEA2N,LNDAGRBC1C06,55,2025,2.9294
REGION1,SEA4D,LNDAGRBC1C06,55,2025,3.456
REGION1,SEA4N,LNDAGRBC1C06,55,2025,3.456
REGION1,SEA2N,LNDAGRBC1C06,54,2026,0.5322
REGION1,SEA2D,LNDAGRBC1C06,51,2026,2.2273
REGION1,SEA2D,LNDAGRBC1C06,53,2026,1.2293
REGION1,SEA2N,LNDAGRBC1C06,53,2026,1.069
REGION1,SEA3D,LNDAGRBC1C06,53,2026,3.4565
REGION1,SEA4N,LNDAGRBC1C06,53,2026,3.4565
REGION1,SEA1D,LNDAGRBC1C06,55,2026,3.4565
REGION1,SEA1N,LNDAGRBC1C06,55,2026,3.4565
REGION1,SEA2N,LNDAGRBC1C06,55,2026,1.8553
REGION1,SEA3N,LNDAGRBC1C06,55,2026,3.4565
REGION1,SEA4D,LNDAGRBC1C06,55,2026,3.4565
REGION1,SEA3N,LNDAGRBC1C06,54,2027,0.3457
REGION1,SEA1D,LNDAGRBC1C06,51,2027,2.3758
REGION1,SEA2D,LNDAGRBC1C06,53,2027,3.4571
REGION1,SEA2N,LNDAGRBC1C06,53,2027,1.8702
REGION1,SEA3N,LNDAGRBC1C06,53,2027,3.1113
REGION1,SEA1D,LNDAGRBC1C06,55,2027,1.0813
REGION1,SEA1N,LNDAGRBC1C06,55,2027,3.4571
REGION1,SEA2N,LNDAGRBC1C06,55,2027,1.5869
REGION1,SEA3D,LNDAGRBC1C06,55,2027,3.4571
REGION1,SEA4D,LNDAGRBC1C06,55,2027,3.4571
REGION1,SEA4N,LNDAGRBC1C06,55,2027,3.4571
REGION1,SEA4D,LNDAGRBC1C06,54,2028,0.5433
REGION1,SEA3D,LNDAGRBC1C06,51,2028,3.4576
REGION1,SEA3N,LNDAGRBC1C06,51,2028,0.0758
REGION1,SEA1D,LNDAGRBC1C06,53,2028,3.4576
REGION1,SEA2D,LNDAGRBC1C06,53,2028,3.4576
REGION1,SEA2N,LNDAGRBC1C06,53,2028,0.9465
REGION1,SEA1N,LNDAGRBC1C06,55,2028,3.4576
REGION1,SEA2N,LNDAGRBC1C06,55,2028,2.511
REGION1,SEA3N,LNDAGRBC1C06,55,2028,3.3818
REGION1,SEA4D,LNDAGRBC1C06,55,2028,2.9142
REGION1,SEA4N,LNDAGRBC1C06,55,2028,3.4576
REGION1,SEA1N,LNDAGRBC1C06,54,2029,0.2185
REGION1,SEA3N,LNDAGRBC1C06,54,2029,0.1819
REGION1,SEA1N,LNDAGRBC1C06,51,2029,3.2397
REGION1,SEA2D,LNDAGRBC1C06,53,2029,3.4582
REGION1,SEA2N,LNDAGRBC1C06,53,2029,3.4582
REGION1,SEA3N,LNDAGRBC1C06,53,2029,2.0892
REGION1,SEA1D,LNDAGRBC1C06,55,2029,3.4582
REGION1,SEA3D,LNDAGRBC1C06,55,2029,3.4582
REGION1,SEA3N,LNDAGRBC1C06,55,2029,1.1871
REGION1,SEA4D,LNDAGRBC1C06,55,2029,3.4582
REGION1,SEA4N,LNDAGRBC1C06,55,2029,3.4582
REGION1,SEA4N,LNDAGRBC1C06,54,2030,0.3333
REGION1,SEA3N,LNDAGRBC1C06,51,2030,2.5455
REGION1,SEA1N,LNDAGRBC1C06,53,2030,3.4587
REGION1,SEA2N,LNDAGRBC1C06,53,2030,3.4587
REGION1,SEA4D,LNDAGRBC1C06,53,2030,3.4587
REGION1,SEA4N,LNDAGRBC1C06,53,2030,1.0268
REGION1,SEA1D,LNDAGRBC1C06,55,2030,3.4587
REGION1,SEA2D,LNDAGRBC1C06,55,2030,3.4587
REGION1,SEA3D,LNDAGRBC1C06,55,2030,3.4587
REGION1,SEA3N,LNDAGRBC1C06,55,2030,0.9132
REGION1,SEA4N,LNDAGRBC1C06,55,2030,2.0986
REGION1,SEA1D,LNDAGRBC1C06,54,2031,0.3373
REGION1,SEA1D,LNDAGRBC1C06,51,2031,0.0696
REGION1,SEA3D,LNDAGRBC1C06,51,2031,3.4593
REGION1,SEA1D,LNDAGRBC1C06,53,2031,3.0524
REGION1,SEA1N,LNDAGRBC1C06,53,2031,3.4593
REGION1,SEA3N,LNDAGRBC1C06,53,2031,2.2761
REGION1,SEA2D,LNDAGRBC1C06,55,2031,3.4593
REGION1,SEA2N,LNDAGRBC1C06,55,2031,3.4593
REGION1,SEA3N,LNDAGRBC1C06,55,2031,1.1832
REGION1,SEA4D,LNDAGRBC1C06,55,2031,3.4593
REGION1,SEA4N,LNDAGRBC1C06,55,2031,3.4593
REGION1,SEA1D,LNDAGRBC1C06,54,2032,0.3407
REGION1,SEA3N,LNDAGRBC1C06,51,2032,2.5455
REGION1,SEA1N,LNDAGRBC1C06,53,2032,3.4598
REGION1,SEA3D,LNDAGRBC1C06,53,2032,2.5749
REGION1,SEA4N,LNDAGRBC1C06,53,2032,3.4598
